customer_id,clv_estimate,clv_estimate_hdi_3%,clv_estimate_hdi_97%,monetary_value
13142,8036.315,7733.98,8312.703,0.0
13144,1816.883,1744.857,1888.134,0.0
13145,3565.797,3375.054,3744.155,107.84000000000002
13146,7464.749,7190.517,7725.025,0.0
13147,12240.134,11885.967,12609.432,198.0
13148,16848.134,16693.162,17004.673,534.2616666666667
13149,9513.053,9410.142,9616.454,433.10666666666674
13151,1999.831,1922.949,2079.532,0.0
13153,9489.618,9122.103,9821.627,0.0
13155,4756.398,4631.857,4900.925,197.35333333333332
13157,10441.243,10306.195,10588.719,508.4666666666667
13158,7080.861,6993.199,7172.221,314.8833333333334
13159,15112.581,14906.713,15330.945,326.84666666666664
13160,7780.978,7492.047,8049.191,0.0
13161,1906.442,1830.95,1980.996,0.0
13162,6757.127,6672.336,6845.73,311.6766666666667
13165,4810.407,4662.781,4956.442,666.84
13166,2067.345,1988.299,2149.566,0.0
13167,9338.58,9040.218,9632.983,182.80666666666664
13168,5817.206,5690.376,5956.23,228.30333333333337
13169,3827.967,3713.971,3941.039,207.68
13170,7464.749,7190.517,7725.025,0.0
13171,4156.084,4007.037,4318.995,164.02999999999997
13173,2747.555,2658.676,2837.643,187.71
13174,7972.551,7772.026,8176.568,700.53
13176,6204.092,5978.038,6420.692,0.0
13177,5385.563,5193.294,5577.705,0.0
13178,25792.558,25643.553,25970.757,501.547
13182,6256.924,6029.209,6476.028,0.0
13183,18939.721,18835.681,19054.404,416.59250000000003
13184,10332.401,10125.209,10539.657,195.53857142857143
13185,2164.788,2082.316,2250.626,0.0
13186,10085.06,9903.446,10267.103,293.77500000000003
13187,1794.696,1723.404,1865.099,0.0
13188,8807.022,8484.486,9127.066,0.0
13189,5942.245,5697.056,6185.571,133.68
13192,5973.706,5855.781,6100.299,447.62
13193,5506.646,5311.438,5705.411,0.0
13194,3542.252,3411.43,3673.652,0.0
13196,9887.767,9665.509,10121.722,642.8249999999999
13198,15956.729,15747.334,16146.849,603.338
13199,46381.431,46219.767,46584.221,291.7275
13200,10161.023,9837.082,10481.762,183.59
13203,7336.945,7175.277,7498.365,234.58333333333334
13207,4377.295,4128.008,4636.81,52.739999999999995
13208,7959.108,7788.854,8133.131,207.49
13209,27518.064,26929.901,28111.276,1114.5520000000001
13210,4441.509,4278.458,4602.334,0.0
13211,6784.388,6653.173,6904.691,543.36
13212,13055.835,12763.675,13376.78,496.61
13213,11309.133,11191.663,11439.986,368.4333333333334
13216,2164.788,2082.316,2250.626,0.0
13217,4256.796,4015.772,4512.495,52.02
13218,3684.338,3547.855,3819.603,0.0
13220,7677.51,7518.841,7832.626,245.29666666666665
13221,3446.68,3374.001,3511.519,349.25
13223,3253.131,3077.723,3440.602,62.4
13224,11261.141,10814.792,11754.978,943.69
13225,26328.752,25904.616,26761.297,876.1866666666668
13226,2127.189,2045.758,2211.42,0.0
13227,2687.282,2584.552,2789.242,0.0
13228,4788.867,4612.321,4959.372,0.0
13229,2470.456,2375.762,2565.357,0.0
13230,14756.416,14589.395,14929.549,222.49666666666667
13232,10983.981,10765.428,11207.681,206.69500000000002
13233,3435.792,3363.661,3510.18,300.88
13235,2583.362,2484.28,2681.708,0.0
13236,7910.194,7743.174,8074.278,305.62
13238,4833.935,4696.148,4971.381,196.56000000000003
13239,2203.741,2119.724,2290.796,0.0
13240,4126.827,3956.287,4285.496,146.52666666666667
13242,4100.563,3949.784,4242.167,166.4
13243,2667.77,2566.242,2769.564,0.0
13244,4468.519,4304.382,4630.22,0.0
13245,6001.394,5783.695,6210.739,0.0
13246,10533.912,10441.825,10626.93,330.246
13247,8692.881,8068.138,9293.903,65.35000000000001
13248,3892.952,3700.831,4106.601,78.21000000000001
13249,5134.971,4990.935,5283.354,209.78500000000003
13253,4475.505,4362.598,4588.59,553.9200000000001
13255,2656.52,2565.791,2749.051,173.81
13256,8501.28,8192.677,8809.301,0.0
13258,6532.39,6372.844,6689.671,236.98000000000002
13259,5506.646,5311.438,5705.411,0.0
13260,5506.646,5311.438,5705.411,0.0
13261,2947.954,2811.91,3092.611,99.0
13262,2190.602,2107.248,2277.394,0.0
13263,40652.61,40419.408,40893.611,228.5128125
13265,12951.564,12834.528,13079.608,450.055
13266,24585.762,24429.792,24776.832,316.2245454545455
13267,21516.904,21403.858,21642.717,317.5646153846154
13268,17862.592,17723.033,18007.967,314.57125
13269,25308.034,25201.41,25438.676,416.23333333333335
13270,1675.992,1609.273,1742.008,0.0
13271,6714.351,6463.849,6942.081,0.0
13272,6919.827,6629.329,7195.789,135.6
13273,3962.487,3815.644,4106.603,0.0
13276,9727.005,9510.676,9918.054,453.55
13277,6409.766,5945.492,6866.228,60.833333333333336
13278,6535.186,6295.029,6760.496,0.0
13279,4884.366,4707.095,5060.186,0.0
13280,4577.315,4483.511,4682.35,253.755
13282,8171.019,8058.701,8277.585,393.72
13283,3885.889,3678.79,4101.505,68.16
13284,1825.912,1753.58,1897.497,0.0
13285,13380.505,13106.968,13643.303,680.7433333333333
13291,3230.77,3110.732,3351.856,0.0
13292,4075.403,3996.597,4160.599,329.37
13294,4846.074,4746.8,4935.219,390.09
13295,1703.184,1635.53,1770.213,0.0
13296,3508.427,3377.791,3637.77,0.0
13297,16964.937,16690.293,17263.222,387.235
13298,10006.692,9615.604,10363.89,0.0
13299,2158.43,2076.156,2244.032,0.0
13300,3043.438,2928.778,3157.411,0.0
13301,4977.35,4782.54,5173.263,148.06
13302,3230.77,3110.732,3351.856,0.0
13304,1735.361,1666.504,1803.588,0.0
13305,10751.746,10585.405,10920.851,207.18444444444444
13307,3818.353,3677.283,3957.907,0.0
13308,7225.546,7093.981,7355.91,285.28
13309,8024.634,7900.174,8148.368,266.52
13310,5645.836,5569.17,5722.416,352.625
13311,4810.982,4602.82,5041.097,108.46000000000001
13313,8276.087,8185.631,8369.321,312.005
13314,9322.71,8822.623,9784.489,113.035
13316,28315.677,27329.78,29284.22,1451.75
13317,10938.198,10729.318,11146.532,655.9266666666667
13318,14269.183,13709.776,14842.597,168.89999999999998
13319,49353.953,49038.793,49662.117,628.485625
13320,9904.259,9744.409,10084.709,512.545
13321,8938.12,8739.314,9122.01,308.32
13322,8216.059,7919.713,8512.083,0.0
13323,14581.865,14070.169,15068.933,166.8875
13324,31657.746,30936.147,32404.582,1294.3700000000001
13325,4788.867,4612.321,4959.372,0.0
13327,15303.577,15191.339,15430.058,478.7616666666666
13328,1891.719,1816.831,1965.731,0.0
13329,3874.863,3791.095,3959.813,471.6
13330,6251.51,6166.505,6332.794,402.55499999999995
13332,8501.28,8192.677,8809.301,0.0
13334,11642.991,11259.678,12033.679,938.19
13336,4917.051,4738.843,5093.848,0.0
13338,3202.609,3083.328,3322.636,0.0
13339,2697.146,2594.123,2799.446,0.0
13340,42052.777,40770.113,43359.572,1764.6125
13341,2210.37,2126.147,2297.669,0.0
13343,2945.832,2834.362,3056.53,0.0
13344,6922.676,6637.397,7189.748,887.57
13345,2044.339,1966.036,2125.703,0.0
13347,5158.698,4975.709,5346.312,0.0
13348,5385.563,5193.294,5577.705,0.0
13349,8913.884,8575.118,9225.904,0.0
13350,9628.385,9439.282,9836.904,332.55
13351,5307.756,5118.091,5497.079,0.0
13352,5548.227,5351.009,5748.816,0.0
13354,5122.733,4940.428,5308.402,0.0
13355,3779.078,3639.225,3917.38,0.0
13356,4820.282,4641.34,4990.482,0.0
13357,2230.497,2145.557,2318.536,0.0
13358,2158.43,2076.156,2244.032,0.0
13359,5425.328,5231.468,5619.171,0.0
13362,14738.422,14393.038,15057.679,759.3466666666667
13363,13473.027,13184.7,13778.797,388.68
13365,12062.409,11344.972,12717.631,1506.92
13366,6001.394,5783.695,6210.739,0.0
13368,4641.372,4517.19,4766.235,588.0
13369,1679.824,1612.972,1745.982,0.0
13370,1657.095,1591.028,1722.405,0.0
13372,4551.556,4380.78,4711.979,0.0
13373,14980.202,14394.287,15547.591,1162.275
13375,4579.926,4407.983,4741.187,0.0
13376,6934.374,6828.447,7035.607,321.88
13379,8361.752,8131.333,8591.585,218.135
13381,19763.007,19495.609,20042.399,644.64
13382,2084.941,2005.195,2167.817,0.0
13384,27322.151,26954.995,27703.998,595.866
13385,1830.46,1757.975,1902.213,0.0
13388,3611.898,3477.914,3744.836,0.0
13389,6352.902,6222.932,6473.602,270.03499999999997
13390,5017.785,4837.396,5198.572,0.0
13391,2667.77,2566.242,2769.564,0.0
13394,13181.039,13046.692,13308.846,287.5457142857143
13395,2854.292,2745.348,2961.553,0.0
13396,6560.972,6273.996,6840.8,973.72
13397,8258.101,8167.076,8351.664,311.0525
13398,2778.739,2673.51,2884.429,0.0
13402,3204.51,3139.896,3273.39,312.95
13403,8216.059,7919.713,8512.083,0.0
13404,3313.266,3106.809,3524.056,34.68
13405,4362.737,4240.005,4493.126,206.20049999999998
13408,127487.359,127080.843,128017.981,673.184
13410,6731.406,6549.911,6918.538,188.20499999999998
13411,4094.98,3941.786,4242.09,0.0
13414,7550.245,7434.237,7683.966,500.25
13416,10687.03,10466.409,10909.68,437.5
13417,5706.722,5596.51,5817.742,404.83
13418,26347.813,26232.643,26490.083,438.3325
13419,5425.328,5231.468,5619.171,0.0
13420,4382.493,4190.266,4596.759,104.05
13421,7335.844,7000.989,7657.579,1026.04
13422,5385.563,5193.294,5577.705,0.0
13425,8707.654,8526.236,8904.1,611.32
13426,17786.378,17696.553,17888.334,367.1488888888889
13427,5627.046,5448.689,5822.033,184.05
13428,8913.884,8575.118,9225.904,0.0
13429,15291.396,14901.919,15694.948,225.4
13430,9318.705,9143.265,9520.424,343.14
13431,9982.427,9782.537,10184.587,415.41999999999996
13434,9980.899,9757.098,10181.34,461.40000000000003
13435,29339.016,28988.804,29671.836,561.0283333333333
13436,10006.692,9615.604,10363.89,0.0
13437,18681.718,18510.118,18863.289,327.86
13439,2244.121,2158.638,2332.66,0.0
13441,4495.859,4327.37,4655.021,0.0
13447,24262.121,23811.489,24852.454,452.71500000000003
13448,15365.562,15075.024,15652.895,756.1650000000001
13449,7699.435,7410.717,7961.659,0.0
13450,15620.657,15491.306,15759.88,360.62399999999997
13451,14696.528,14462.373,14925.344,643.665
13452,4067.942,3980.016,4154.084,295.0
13453,3265.079,3151.117,3378.255,171.98
13455,3455.494,3382.532,3518.385,365.4
13456,14523.309,14368.133,14680.856,311.812
13458,42125.928,41801.807,42424.413,648.27
13460,8349.198,7902.552,8795.161,75.98
13461,10783.776,10633.065,10941.794,434.29999999999995
13462,2264.871,2178.965,2354.398,0.0
13464,5633.301,5436.947,5840.598,0.0
13466,2865.423,2756.385,2973.329,0.0
13467,12946.936,12630.667,13255.837,301.25
13468,26531.728,26278.31,26783.522,148.732
13470,5164.62,4865.431,5473.593,49.5
13471,33406.83,32768.075,34172.401,529.97
13473,2958.216,2860.923,3058.913,181.38
13474,2382.354,2290.461,2474.128,0.0
13475,8334.262,8243.086,8415.666,371.5533333333333
13476,4999.002,4885.866,5119.427,510.87
13477,9603.279,9457.05,9750.686,253.836
13479,3707.882,3568.118,3855.196,146.64999999999998
13481,9456.4,9359.203,9557.244,374.76
13482,2413.655,2320.659,2506.455,0.0
13483,5346.376,5155.144,5536.82,0.0
13484,2344.352,2253.641,2434.772,0.0
13485,2405.753,2313.137,2498.359,0.0
13486,11581.074,11405.95,11757.376,460.125
13487,3863.104,3747.633,3992.757,191.125
13488,37159.002,36855.588,37494.665,686.9536363636363
13489,4577.256,4362.695,4786.267,124.08
13491,7368.177,7143.698,7604.365,124.10222222222222
13492,9415.986,9271.021,9563.822,477.27
13493,4570.434,4476.85,4664.403,439.28
13494,1916.386,1842.201,1992.958,0.0
13495,8987.816,8915.84,9065.923,383.48
13496,2656.482,2558.627,2759.551,152.32
13497,2768.114,2680.504,2855.737,194.55
13499,8571.477,8423.836,8723.953,250.22
13500,12506.186,12334.22,12695.657,405.185
13501,2038.668,1960.545,2119.82,0.0
13502,3202.358,3006.715,3380.006,88.7
13503,5122.733,4940.428,5308.402,0.0
13504,5385.563,5193.294,5577.705,0.0
13505,23985.577,23270.999,24721.675,1111.1299999999999
13506,2616.089,2519.798,2713.731,157.4
13507,15266.164,15089.68,15451.263,412.26
13508,2329.489,2239.95,2420.02,0.0
13509,7113.388,6852.191,7375.328,128.4
13510,12768.182,12638.355,12920.838,402.08
13512,2210.37,2126.147,2297.669,0.0
13513,3702.904,3565.534,3838.528,0.0
13514,5052.286,4871.345,5234.607,0.0
13515,7126.723,6968.289,7292.727,229.24
13516,10401.617,10173.716,10636.56,621.705
13517,11254.243,11067.995,11457.264,513.28
13518,4667.197,4494.277,4832.876,0.0
13519,4884.366,4707.095,5060.186,0.0
13520,15807.529,15595.861,15999.828,612.87
13521,29395.207,28824.055,30288.763,402.885
13522,7173.225,6914.966,7427.15,0.0
13523,16220.162,15723.531,16684.509,1077.6433333333332
13524,6854.288,6564.229,7140.021,130.245
13525,4622.556,4528.694,4709.541,345.9
13527,13110.055,13014.444,13214.962,430.662
13529,3985.19,3824.871,4159.315,126.66000000000001
13531,2716.826,2626.324,2810.04,178.35
13532,6969.102,6710.907,7206.544,0.0
13533,3232.715,3102.702,3377.68,124.15
13534,28309.346,28192.375,28452.213,340.801875
13536,47013.139,46469.87,47849.201,498.8533333333333
13538,8298.987,8102.514,8490.293,185.67500000000004
13539,4718.937,4600.414,4832.766,233.62
13544,3757.881,3622.761,3887.857,168.5
13546,6414.855,6243.668,6589.77,219.41500000000002
13548,5000.418,4905.54,5100.082,401.4
13549,7838.752,7537.743,8144.146,122.45
13551,1877.221,1802.928,1950.699,0.0
13552,19272.632,19140.292,19411.132,462.49571428571426
13555,19430.975,18030.811,20763.159,2559.23
13557,4190.479,4101.911,4267.531,343.38
13558,12359.399,11791.795,12909.323,134.35666666666665
13560,9250.621,8894.984,9571.918,0.0
13561,2556.4,2458.856,2654.332,0.0
13562,9897.554,9691.663,10109.633,598.03
13563,7956.495,7784.444,8121.757,466.65
13564,4590.965,4450.546,4728.367,658.38
13565,2724.968,2615.961,2843.413,130.04
13566,8959.055,8758.777,9162.622,289.53000000000003
13568,2993.84,2880.905,3106.301,0.0
13569,3014.363,2942.656,3092.627,255.43
13570,2329.489,2239.95,2420.02,0.0
13571,15289.006,15009.966,15562.882,177.00454545454545
13572,2648.539,2547.805,2749.701,0.0
13573,4108.539,4010.818,4206.504,262.63
13575,8995.29,8685.336,9292.998,160.88
13576,31594.045,31483.861,31739.278,374.5994117647059
13577,10983.27,10865.96,11106.539,433.84999999999997
13579,3184.689,3114.43,3250.69,302.34
13581,1926.433,1851.922,2003.383,0.0
13583,3230.77,3110.732,3351.856,0.0
13584,1941.704,1866.696,2019.228,0.0
13587,5425.328,5231.468,5619.171,0.0
13588,17298.633,17166.355,17433.445,333.2057142857143
13589,5111.239,4980.116,5251.872,232.65
13590,11404.338,11304.893,11503.825,334.572
13591,6339.562,6242.381,6426.74,327.465
13592,3850.562,3571.677,4137.736,57.080000000000005
13593,9201.245,9121.099,9282.446,357.6075
13594,5904.933,5691.685,6111.762,0.0
13596,16303.453,15859.676,16798.293,285.44
13598,6152.145,5928.238,6365.954,0.0
13599,24461.007,24352.008,24587.631,339.5414285714286
13600,1911.401,1837.379,1987.786,0.0
13601,5068.482,4962.435,5166.989,320.12
13602,5385.563,5193.294,5577.705,0.0
13603,7464.749,7190.517,7725.025,0.0
13606,3461.609,3269.035,3635.892,105.26
13607,6535.186,6295.029,6760.496,0.0
13610,7723.388,7475.512,7964.661,147.36833333333334
13611,5885.156,5800.614,5965.73,434.32500000000005
13614,9041.397,8934.739,9148.6,468.2366666666667
13615,1882.029,1807.539,1955.684,0.0
13617,6735.153,6546.988,6938.875,206.53500000000003
13618,2993.84,2880.905,3106.301,0.0
13621,3899.404,3755.092,4041.53,0.0
13623,5726.124,5506.645,5934.263,145.4575
13626,2264.871,2178.965,2354.398,0.0
13627,8229.0,8149.367,8312.304,328.6325
13629,37583.051,37222.279,37946.383,713.236
13630,12264.226,12163.859,12369.168,344.98799999999994
13631,20407.03,20237.111,20599.233,498.40333333333336
13632,14548.225,14404.453,14700.549,464.9225
13634,8355.743,8257.088,8454.649,303.28999999999996
13635,5269.69,5080.74,5457.904,0.0
13636,7070.756,6894.072,7253.885,198.655
13637,5541.791,5372.497,5719.281,193.95
13638,8404.031,8100.517,8708.278,0.0
13639,5017.785,4837.396,5198.572,0.0
13642,2556.4,2458.856,2654.332,0.0
13643,6736.454,6550.342,6921.563,215.77
13644,24181.711,23750.387,24655.961,582.7233333333334
13645,3818.353,3677.283,3957.907,0.0
13647,10936.179,10823.706,11057.026,417.82666666666665
13649,2600.11,2501.741,2701.245,148.8
13650,11264.37,11165.74,11367.973,366.055
13651,8151.067,7555.822,8684.2,15.0
13652,5420.578,5347.259,5491.722,393.14
13654,16281.291,16050.892,16524.715,598.6
13655,5849.362,5708.546,5999.944,549.32
13656,3072.48,2983.71,3160.583,216.95
13657,4681.974,4554.445,4806.768,229.8
13658,14761.059,14297.019,15208.109,852.935
13659,4576.907,4464.429,4685.1,527.8
13662,6557.477,6463.206,6649.257,335.03
13663,2922.401,2811.727,3032.31,0.0
13666,2554.121,2384.461,2726.588,20.6
13667,3318.307,3195.946,3443.281,0.0
13668,31383.272,31246.133,31548.082,306.67150000000004
13669,5316.963,5121.182,5493.339,170.39999999999998
13670,4983.751,4804.464,5163.523,0.0
13672,1967.701,1891.852,2046.2,0.0
13673,11487.843,11080.618,11900.155,183.32
13675,3341.972,3229.416,3455.126,178.38000000000002
13678,3288.606,3166.718,3412.042,0.0
13680,8239.56,8032.075,8427.079,665.415
13681,9480.229,9232.701,9739.53,208.12333333333333
13682,2832.29,2724.212,2938.945,0.0
13684,2055.777,1977.112,2137.568,0.0
13685,33987.85,33604.977,34615.702,357.056
13686,2887.945,2778.258,2996.619,0.0
13689,5425.328,5231.468,5619.171,0.0
13690,5590.44,5386.613,5787.882,0.0
13692,6817.433,6713.858,6922.871,315.845
13694,287513.974,285856.929,289399.8,1921.976875
13695,17987.955,17714.385,18257.024,186.23
13697,6653.548,6408.727,6883.007,0.0
13699,3230.77,3110.732,3351.856,0.0
13700,13067.262,12952.869,13185.351,301.3014285714286
13703,1882.029,1807.539,1955.684,0.0
13704,34077.326,33641.056,34641.456,277.4375
13705,3737.082,3628.631,3858.149,196.86
13706,1962.446,1886.767,2040.748,0.0
13707,3273.856,3186.151,3369.381,223.0
13708,2139.576,2057.892,2224.481,0.0
13709,32296.885,31841.975,32749.29,824.3928571428571
13710,7103.868,6847.732,7354.775,0.0
13711,2529.996,2433.458,2626.998,0.0
13712,2307.544,2220.197,2398.637,0.0
13715,5552.939,5452.704,5652.491,262.93
13716,2152.109,2070.032,2237.477,0.0
13717,8572.593,8412.597,8745.42,221.74200000000002
13718,3308.361,3202.743,3413.162,192.5
13719,8968.573,8788.655,9161.332,227.195
13720,6077.561,5886.367,6277.855,177.9
13721,6776.276,6525.744,7008.146,0.0
13722,6944.027,6655.419,7221.918,911.94
13723,2538.736,2441.921,2636.047,0.0
13725,8015.967,7775.649,8253.824,145.67285714285714
13726,13018.297,12549.44,13485.441,786.98
13727,10181.476,9714.535,10677.575,110.4
13728,7016.185,6816.941,7215.598,171.512
13730,7086.386,6944.951,7232.808,445.84999999999997
13731,4415.266,4321.295,4506.65,302.47
13732,7316.083,7046.148,7568.805,0.0
13735,15254.357,14962.785,15546.436,650.03
13736,4603.974,4510.005,4687.613,374.37
13737,2697.146,2594.123,2799.446,0.0
13739,8125.193,7816.464,8401.755,0.0
13740,2351.855,2260.91,2442.543,0.0
13741,6461.976,6322.898,6605.466,252.735
13742,16318.071,16164.458,16471.145,266.184
13743,10213.347,10000.555,10432.749,199.98000000000002
13744,3671.582,3584.965,3759.636,263.2
13745,3134.307,3017.483,3252.15,0.0
13747,1649.655,1583.846,1714.686,0.0
13748,5352.005,5248.513,5462.206,248.08333333333334
13750,8686.617,8604.349,8776.174,330.455
13751,2038.668,1960.545,2119.82,0.0
13752,8739.985,8506.169,8966.978,181.73600000000002
13753,2044.339,1966.036,2125.703,0.0
13754,2828.6,2715.879,2955.266,126.6
13755,32009.165,31410.687,32696.105,237.9557142857143
13756,23803.571,23699.28,23933.609,423.33818181818185
13758,14831.31,14720.619,14944.811,471.34999999999997
13759,7346.435,7002.675,7705.241,99.0
13760,3486.26,3362.579,3627.254,151.70000000000002
13761,7495.638,7295.949,7687.224,578.94
13763,5425.328,5231.468,5619.171,0.0
13764,6890.394,6781.432,7017.039,510.935
13767,79647.125,79371.23,79998.187,556.001
13769,13605.355,13503.468,13710.526,309.27625
13771,13102.516,12705.003,13534.848,881.425
13772,8359.926,8236.929,8481.396,451.855
13774,4788.867,4612.321,4959.372,0.0
13777,91886.699,91379.607,92507.735,843.1304347826087
13778,4188.345,4032.391,4338.849,0.0
13780,5380.103,5247.455,5519.396,243.73000000000002
13781,2278.919,2192.583,2368.962,0.0
